surveyid,village,survey_date,femaleres,age,married,children,hhsize,edu,hh_children,cons_nondurable,asset_livestock,asset_durable,asset_phone,asset_savings,asset_land_owned_total,asset_niceroof,cons_allfood,cons_ownfood,cons_alcohol,cons_tobacco,depressed
1251,200,26-Sep-61,1,27,0,3,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,77,8-Oct-61,1,29,0,4,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
114,15,25-Nov-61,0,46,0,0,1,8,0,84.860489,0,405.18887,0,0,3,0,55.592396,6.6730709,0,0,0
133,3,17-Sep-61,1,80,0,0,1,1,0,10.306654,8.2606287,26.42536,0,0,1.5,0,9.7461157,0.26692283,0,0,1
835,168,12-Nov-61,0,39,1,5,7,8,5,285.38818,179.68733,301.88971,40.038425,27.22613,2,0,174.80203,11.210759,48.846878,0,1
60,13,14-Nov-61,1,56,1,0,4,9,0,160.18535,206.51573,352.33813,0,0,5,0,116.02296,7.4738393,0,0,0
947,77,6-Oct-61,1,29,1,2,4,9,2,305.57593,232.69824,265.37469,72.069168,0,0,0,266.33179,51.676262,3.4890628,2.0934374,0
1277,257,12-Nov-61,1,33,1,3,5,10,3,255.03445,204.46922,247.11716,19.218445,32.030739,1,0,166.03285,5.91501,10.467188,27.912502,1
637,21,31-Aug-61,1,55,1,0,2,1,0,31.164385,34.766083,61.659176,0,0,1.5,0,30.005939,0.96092218,0,0,0
813,49,15-Oct-61,1,27,1,4,6,10,4,104.98838,33.042515,311.49893,72.069168,0,1,0,88.098839,11.250797,0,0,0
1425,92,5-Oct-61,1,34,1,7,9,6,7,120.05083,83.646683,92.088379,0,102.49837,0.5,0,104.46254,10.650221,0,0,1
1034,216,6-Nov-61,1,75,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
466,20,19-May-60,1,22,1,3,5,9,3,139.96098,171.42671,170.56369,40.038425,0,0,0,55.359795,0.93422991,0,0,0
318,6,13-Sep-61,1,64,1,5,7,7,5,53.747967,16.521257,60.057636,0,0,0.5,0,28.680098,1.2011529,0,0.69781256,0
1288,265,13-Nov-61,1,30,0,3,7,9,3,175.66193,16.521257,379.56427,136.13065,0,4,0,125.37366,14.520602,,0,0
911,11,3-Oct-61,1,31,1,5,7,10,5,155.82498,63.678284,420.40347,62.459942,16.015369,0.5,0,136.25954,26.323929,0,0,0
86,3,31-Aug-61,1,25,1,2,4,6,2,84.071541,12.390944,167.72897,16.015369,20.819981,1.5,0,58.616253,4.4843035,11.165001,2.7912502,0
503,45,5-Oct-61,1,26,1,2,4,10,2,169.8632,142.15425,134.52911,1.601537,6.406148,2,0,113.39454,11.210759,5.5825005,3.9077504,0
973,38,11-Oct-61,1,23,1,4,6,6,4,259.40131,946.63409,295.48358,40.038425,3.203074,0.5,0,209.46005,27.252821,9.7693758,4.8846879,0
937,198,1-Dec-61,1,33,0,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,262,10-Oct-60,1,26,1,4,6,10,4,194.44452,34.766083,215.88719,40.038425,12.812296,0,0,133.21242,7.3670702,0,0,0
862,76,13-Oct-61,1,20,1,5,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0
967,181,13-Nov-61,1,39,1,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0
30,3,26-Nov-61,1,38,0,8,10,14,8,97.723122,84.329857,209.80135,24.023054,80.076851,2.5,0,56.173908,9.9295282,,0,0
656,83,27-Nov-61,1,27,1,2,4,10,2,208.59106,69.532166,259.44901,40.038425,0,5,0,180.3613,28.293821,0,0,0
184,14,22-Sep-61,1,21,1,3,5,10,3,82.248459,22.375139,153.74756,16.015369,4.8046112,0.5,0,70.130165,5.6053796,0,0,0
996,70,28-Nov-61,1,35,1,3,5,8,3,129.30887,24.781887,35.233814,0,0,0,0,117.69772,10.356606,,,0
393,31,20-Nov-61,1,66,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
589,86,2-Nov-61,1,27,1,4,6,10,4,398.29233,122.54308,336.32278,48.046108,10.40999,0,0,184.45511,14.787524,0,0,0
1145,59,10-Sep-61,1,41,1,4,7,10,4,317.59735,61.954716,247.43747,144.13834,1121.0759,1,0,135.49194,13.079218,0,3.9077504,0
167,12,24-Oct-61,1,23,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,1
508,74,30-Nov-61,1,23,1,4,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0
541,31,18-Oct-61,1,21,1,4,6,10,4,97.438652,263.33401,221.81288,20.819981,0,0,0,65.036133,2.6425362,6.9781256,0,0
360,30,21-Sep-61,1,23,1,2,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,184,28-Dec-61,0,27,1,3,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0
199,16,18-Sep-61,1,30,1,3,5,10,3,162.64561,0,185.77829,24.023054,0,0,0,132.00287,5.6320715,0,0,0
1129,37,4-Sep-61,1,28,0,3,4,7,3,77.695511,0,36.034584,8.0076847,0,2.0999999,0,68.153023,1.8684598,0,0,0
500,89,21-Nov-61,1,43,1,8,11,9,8,521.16949,43.026714,256.24591,67.264557,16.015369,2,0,394.3804,5.2316871,34.890629,20.934376,0
657,83,4-Oct-60,1,35,1,5,7,8,5,223.0293,547.32263,94.810989,0,0,2,0,153.16986,14.413833,27.912502,0,0
447,25,18-Oct-61,1,35,1,2,4,10,2,272.48969,47.157024,180.97368,40.038425,12.812296,0,0,141.77226,9.9562216,0,0,1
575,103,14-Nov-61,1,36,1,2,4,14,2,187.09802,16.521257,275.46436,32.030739,44.042267,0,0,131.44461,15.994016,0,0,0
104,6,20-Oct-61,1,24,1,3,5,4,3,121.26534,75.386055,147.66171,0,0,0.125,0,93.460358,6.8599167,3.4890628,6.6990004,0
666,16,24-Nov-61,1,29,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,158,30-Oct-61,1,43,1,5,8,8,5,176.35361,48.880596,140.93526,43.241501,0,0,0,148.7271,21.994438,0,0,0
805,45,18-Oct-61,1,35,1,6,8,10,6,258.56815,75.386055,146.54063,25.624592,0,4,0,187.24635,9.3422985,0,0,0
1256,114,17-Sep-61,1,22,1,2,4,10,2,199.55952,0,182.89552,30.429203,0,0,0,168.52173,4.0038424,0,2.9308126,0
1151,75,4-Oct-61,1,32,1,2,4,14,2,91.686478,0,28.026897,0,0,0,0,47.590816,0,0,0,0
739,113,24-Sep-61,1,21,1,2,4,10,2,219.34079,45.433456,204.99673,16.015369,3.203074,5,0,168.45195,25.7367,,,0
448,29,1-Oct-61,1,26,1,5,7,10,5,138.48433,47.157024,330.87753,32.030739,89.686073,0.5,0,127.06003,15.14787,0,0,0
1002,100,11-Sep-61,1,26,1,3,5,10,3,201.08995,332.18298,350.7366,112.10759,0,1.15,0,181.07074,22.835249,0,0,0
1164,101,21-Sep-61,1,65,1,0,2,10,0,151.19655,245.08919,62.700172,0,4.8046112,3,0,142.12115,15.481524,0,0,0
1144,37,3-May-60,1,30,0,1,2,6,1,45.362389,192.07828,137.62007,24.023054,0,2,0,44.241314,2.4823821,0,0,0
329,20,23-Aug-60,1,32,0,0,2,10,0,67.505165,37.172832,165.75908,24.023054,1.601537,1.25,0,17.003365,1.8684598,0,0,0
826,161,8-Nov-61,1,29,1,4,7,12,4,117.96998,4.1303144,107.14282,0,0,0,0,103.36931,10.143068,,4.8846879,0
758,43,18-Oct-61,1,22,1,2,4,8,2,145.08018,534.9317,199.87181,64.061478,0,0,0,118.62814,10.890451,0,0,0
1173,209,17-Nov-61,1,38,1,5,7,14,5,210.31041,267.46432,233.8244,32.030739,8.0076847,2.5,0,142.00487,17.05637,0,0,0
745,62,7-Nov-61,1,60,0,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
54,4,24-Oct-61,1,22,1,2,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0
299,50,15-Sep-60,1,25,1,1,3,10,1,152.16164,16.521257,202.59444,43.241501,0,0,0,113.41779,9.3422985,0,0,0
294,45,29-Sep-61,1,36,0,2,3,8,2,111.46355,20.651573,49.487492,19.218445,0,0.5,0,78.178268,7.2603011,0,0,0
1,1,25-Nov-61,1,33,1,1,3,14,1,199.27008,387.6037,1794.5222,32.030739,2242.1519,0,0,92.925369,7.4738393,0,0,0
927,152,27-Dec-61,1,36,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,1
1039,104,13-Sep-61,1,23,1,0,2,10,0,93.073326,8.2606287,295.48358,40.038425,0,1,0,56.941502,1.601537,20.934376,4.1868749,0
428,54,23-Nov-61,1,28,1,5,7,10,5,387.75882,8.2606287,393.17734,118.51374,72.069168,0,0,236.90736,4.0038424,0,0,0
23,3,5-Oct-61,1,33,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0
116,18,24-Sep-61,1,39,1,0,4,12,0,178.98473,111.51849,469.25034,152.14601,32.030739,1.75,0,134.09631,14.520602,0,0,1
